pagSeccion;titulo;href
https://www.pagina12.com.ar/secciones/el-pais?page=409;Los trabajadores bancarios cerraron su paritaria;https://www.pagina12.com.ar/321932-los-trabajadores-bancarios-cerraron-su-paritaria
https://www.pagina12.com.ar/secciones/el-pais?page=409;Otorgan una suma fija de 4.000 pesos a militares y personal de fuerzas de seguridad;https://www.pagina12.com.ar/321926-otorgan-una-suma-fija-de-4-000-pesos-a-militares-y-personal-
https://www.pagina12.com.ar/secciones/el-pais?page=409;Alberto Fernández visitó la planta del laboratorio Richmond, que invertirá 80 millones de dólares en el país;https://www.pagina12.com.ar/321742-alberto-fernandez-visito-la-planta-del-laboratorio-richmond-
https://www.pagina12.com.ar/secciones/el-pais?page=410;Rodríguez Larreta insiste con el inicio de clases en CABA sin garantías sanitarias;https://www.pagina12.com.ar/321882-rodriguez-larreta-insiste-con-el-inicio-de-clases-en-caba-si
https://www.pagina12.com.ar/secciones/el-pais?page=410;Regreso a la presencialidad: Kicillof anunció un programa para cubrir suplencias de docentes ;https://www.pagina12.com.ar/321776-regreso-a-la-presencialidad-kicillof-anuncio-un-programa-par
https://www.pagina12.com.ar/secciones/el-pais?page=410;Retorno seguro: presencialidad y derecho a la educación;https://www.pagina12.com.ar/321832-retorno-seguro-presencialidad-y-derecho-a-la-educacion
https://www.pagina12.com.ar/secciones/el-pais?page=410;Ahora el macrismo hará clases públicas para reclamar el regreso a las aulas ;https://www.pagina12.com.ar/321841-ahora-el-macrismo-hara-clases-publicas-para-reclamar-el-regr
https://www.pagina12.com.ar/secciones/el-pais?page=410;Quién es Alejo Ramos Padilla ;https://www.pagina12.com.ar/321848-quien-es-alejo-ramos-padilla
https://www.pagina12.com.ar/secciones/el-pais?page=410;Un golpe comando que buscó la impunidad de los crímenes de la dictadura;https://www.pagina12.com.ar/321850-un-golpe-comando-que-busco-la-impunidad-de-los-crimenes-de-l
https://www.pagina12.com.ar/secciones/el-pais?page=410;"Cuando María Ofelia Santucho, sobrina de Roberto, le habló a su propio secuestrador: ""Tené un poco de dignidad""";https://www.pagina12.com.ar/321670-cuando-maria-ofelia-santucho-sobrina-de-roberto-le-hablo-a-s
https://www.pagina12.com.ar/secciones/el-pais?page=410;Ley de Defensa de la Competencia: media sanción del Senado a la reforma;https://www.pagina12.com.ar/321855-ley-de-defensa-de-la-competencia-media-sancion-del-senado-a-
https://www.pagina12.com.ar/secciones/el-pais?page=410;Por la Ley de Cupo Laboral Trans;https://www.pagina12.com.ar/321858-por-la-ley-de-cupo-laboral-trans
https://www.pagina12.com.ar/secciones/el-pais?page=410;Nicolás Trotta dio negativo de coronavirus, pero continúa aislado para repetir el análisis ;https://www.pagina12.com.ar/321676-nicolas-trotta-dio-negativo-de-coronavirus-pero-continua-ais
https://www.pagina12.com.ar/secciones/el-pais?page=410;Quejas por el funcionamiento en pandemia de los colegios secundarios de la UBA;https://www.pagina12.com.ar/321859-quejas-por-el-funcionamiento-en-pandemia-de-los-colegios-sec
https://www.pagina12.com.ar/secciones/el-pais?page=400;Internaron a Mario Meoni y le practicaron una angioplastia;https://www.pagina12.com.ar/323141-internaron-a-mario-meoni-y-le-practicaron-una-angioplastia
https://www.pagina12.com.ar/secciones/el-pais?page=400;Causa Correo: Los Macri buscan un tribunal amigo en la ciudad de Buenos Aires;https://www.pagina12.com.ar/323053-causa-correo-los-macri-buscan-un-tribunal-amigo-en-la-ciudad
https://www.pagina12.com.ar/secciones/el-pais?page=400;Acuerdo con Israel para modernizar el vehículo insignia del Ejército Argentino;https://www.pagina12.com.ar/323054-acuerdo-con-israel-para-modernizar-el-vehiculo-insignia-del-
